ID,Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Profesion_Construcción,Profesion_Empresarial,Profesion_Funcionario,Profesion_Otros,Profesion_Servicios,Profesion_Técnico,Zona_Centro,Zona_Levante,Zona_Noreste,Zona_Noroeste,Zona_Norte,Zona_Periferia,Zona_Sur,Campaña__0,Campaña__1,Campaña__3,Campaña__4,Campaña__5,Cluster_PCA,Cluster_tSNE,t-SNE1,t-SNE2,PC1,PC2
CLI6243,1,0,42,1,2,0,3,2,113908,1077,30,1,303,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,4,0.41397312,-27.910275,-0.05822311210299419,-0.5043859091566315
CLI6244,1,1,56,0,2,1,4,1,84246,1052,30,0,118,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,-10.338617,35.726955,-1.206521480423853,1.0190997036443488
CLI6245,0,0,45,1,2,0,1,1,31886,1215,30,0,342,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,-6.5019107,-69.167854,-0.11206840213262892,-1.303024081454075
CLI6246,0,1,40,0,1,0,4,2,61038,1698,30,1,256,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,25.965553,-27.68794,1.283315866407512,0.2675006585973698
CLI6247,1,1,50,1,2,1,4,1,56622,1111,80,0,494,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,-70.55938,2.5908093,-1.226458907794855,0.8658820163097067
CLI6248,0,1,78,0,2,0,1,1,80215,1111,120,0,137,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,1,-84.99893,-34.19784,-2.3870959248788663,-1.5981928277551694
CLI6249,0,0,29,0,0,0,6,2,29309,1857,30,0,418,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,54.65421,13.7761345,2.8689587598692947,1.171399116449991
CLI625,0,0,62,1,2,0,2,1,39652,1326,50,0,173,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,4,-3.9378457,-80.69806,-0.6624015441873513,-0.9140097610045128
CLI6250,0,1,92,1,2,0,1,0,88712,974,50,1,183,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,-43.844734,-1.1204238,-2.898147929093534,-1.3466701010457478
CLI6251,1,1,62,0,2,2,2,1,43284,1267,30,0,142,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,3,-8.713087,85.13877,-1.3868980833572544,1.00750242196652
CLI6252,1,0,30,0,0,0,4,2,31987,2066,30,0,543,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,69.59624,2.9003336,2.6958944437408676,0.1894942818598548
CLI6253,1,0,40,0,1,0,3,2,75360,709,30,1,336,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,22.681135,-37.15134,0.8300379191503688,-0.3743893182594167
CLI6254,0,1,77,1,2,0,3,1,105697,1697,80,0,342,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,-57.277195,-38.007687,-1.939854558768633,-0.5893987536289536
CLI6256,0,1,44,1,2,1,2,1,117131,1491,50,0,355,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,3,-28.111803,9.061718,-1.385077083147312,-0.10789593934174332
CLI6257,1,0,24,0,0,0,4,3,22288,2616,30,0,281,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,58.208527,71.165665,3.7440073883139817,0.19845380678062294
CLI6258,1,1,53,1,2,0,1,1,129085,896,50,1,312,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,4,-43.07779,-74.05388,-1.8032886370698842,-1.4892380472673858
CLI6259,0,1,45,1,2,1,2,1,115007,1836,50,0,365,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,-44.64171,24.11044,-1.364400230310542,-0.15911106369736142
CLI626,1,1,55,1,2,0,2,1,127784,1091,50,0,437,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,-38.23871,-26.212004,-1.5645355367309146,-0.9584114167674357
CLI6260,1,1,85,1,2,0,2,0,52321,974,50,0,205,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,-39.52787,-3.5454915,-2.243972452158461,-0.7697669368420162
CLI6261,1,1,79,1,2,0,1,0,119680,1267,50,0,133,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,-45.75524,1.9432725,-2.8003797226995273,-1.4545504350720575
CLI6262,0,0,23,0,0,0,3,3,23459,1443,30,1,400,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,92.26537,32.055054,3.227383944149655,-0.25254847106457373
CLI6263,0,0,32,1,1,0,4,2,24077,847,30,0,31,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,-1.4583243,-6.9943013,1.7166658720356138,0.23786073808951483
CLI6264,0,1,36,1,1,1,3,2,25801,1629,30,1,383,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,28.582394,27.958536,1.2810971419412964,0.7233442357233056
CLI6265,0,0,32,1,1,0,7,2,31604,1537,30,0,434,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,41.102276,-4.1064706,2.0817544861715493,1.601392524630884
CLI6266,1,0,20,0,0,0,2,3,16514,165,30,1,313,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,74.63597,20.750961,2.8069057490784397,-0.6800141711676702
CLI6267,0,1,42,1,2,1,2,2,111649,179,50,0,271,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,5.3110676,28.45133,-1.1621544601264837,-0.04648331066869335
CLI6268,0,1,53,1,2,1,2,1,59985,779,50,0,257,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,3,-19.40772,10.610568,-1.2620760659284822,0.08104050103979923
CLI6269,0,1,53,1,2,1,2,1,109320,1541,50,0,99,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,3,-28.264399,9.317376,-1.504083678082766,-0.07869660814618773
CLI627,1,0,23,0,0,0,4,3,19369,2616,30,0,370,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,57.69995,71.02456,3.7992950137192034,0.2054124073311653
CLI6270,0,0,41,1,1,0,1,2,126948,1675,50,0,190,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,29.334335,-38.13704,0.1216920694202832,-1.6500154191107268
CLI6271,1,0,35,1,1,0,5,2,28777,1054,30,1,392,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,26.209501,5.3049603,1.768088642556814,0.7058997145564186
CLI6272,1,0,36,0,1,0,5,2,18950,1077,30,0,303,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,27.48161,5.3271813,1.8559606447445267,0.733144292835935
CLI6273,1,0,34,0,1,0,8,2,19789,1008,30,0,439,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,39.26197,-0.004549636,2.166115859835287,2.1843098094476905
CLI6274,1,1,52,0,2,1,5,1,97111,935,30,1,359,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,3,-8.591032,36.085186,-1.189190206404251,1.4678617224320647
CLI6275,1,1,69,1,2,1,3,1,67491,1756,80,1,334,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,-73.0685,-3.6647794,-1.6675247961805337,0.3507411526115134
CLI6276,0,0,29,1,0,0,2,2,20747,1098,30,0,122,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,88.03905,-25.78989,2.2871504869039887,-0.7185172773265365
CLI6277,1,1,72,1,2,2,2,1,102947,857,50,1,154,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,-20.46695,86.62743,-2.6043033246202434,0.7792372029916708
CLI6278,1,1,24,0,0,1,4,3,15322,2996,30,0,149,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,49.8646,72.813324,3.449082410328699,1.2009500068856744
CLI6279,0,1,46,0,2,0,1,1,36592,603,30,1,267,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,4,-23.630512,-36.992275,-0.466129453840586,-1.0982539370984474
CLI6280,1,1,47,0,2,0,1,1,66749,1346,30,0,329,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,4,-42.78348,-63.286144,-0.6406959725197315,-1.2507558608113911
CLI6281,0,0,25,0,0,0,4,3,24494,2064,30,0,466,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,64.76969,62.57864,3.493812351088941,0.21118948771048987
CLI6282,1,0,30,1,0,0,4,2,25265,1675,30,0,502,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,66.87057,-4.4871516,2.519680813372136,0.17349347851559035
CLI6283,1,0,46,1,2,0,1,1,90330,622,50,1,264,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,4,-17.185316,-85.933174,-1.163797694811291,-1.5314592491804702
CLI6284,1,1,50,1,2,2,3,1,59738,1678,80,0,389,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,-70.30945,32.513165,-1.394684914858586,1.2473130879222003
CLI6285,1,0,36,1,1,0,6,2,27060,1583,30,0,212,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,36.280327,3.7367876,2.0542988647481497,1.1790950606264503
CLI6286,1,1,64,0,2,2,4,1,118601,818,30,1,292,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,-4.6701508,60.7358,-2.095690167127246,1.833427171576584
CLI6287,1,0,23,0,0,0,3,3,18563,1754,30,1,385,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,0,95.47197,29.658482,3.393192375263476,-0.24912102041003042
CLI6288,0,0,94,1,2,0,1,0,100943,1658,50,0,86,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,-42.358795,5.4776034,-2.562271966966677,-1.5030662381269322
CLI6289,1,0,45,0,2,0,3,1,59027,1008,30,0,294,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,4,-11.122677,-38.40223,-0.1740225393352144,-0.3548924162705207
CLI629,1,1,75,1,2,2,2,1,32483,1228,30,0,47,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,-9.751942,86.129944,-1.6046768148215111,1.051933431885029
CLI6290,1,1,84,1,2,2,2,0,62436,1033,50,1,223,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,-57.740215,62.031464,-3.002045746069536,0.8908555374202818
CLI6291,0,1,63,0,2,0,1,1,42724,1658,30,0,377,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,4,-27.156815,-31.142738,-0.559404767672249,-1.131226959543421
CLI6292,1,1,42,0,2,1,5,2,24671,1077,30,0,376,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,3,3.398794,37.276276,0.5740620238584546,1.7047532406108397
CLI6293,1,1,55,1,2,1,5,1,44579,857,30,0,119,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4,3,-12.863528,40.022385,-0.7358381448000132,1.6175124181219231
CLI6294,1,0,28,1,0,0,1,2,26565,2444,30,0,54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,80.148315,-13.779749,2.5413745473167904,-1.3102064785013479
CLI6295,1,0,36,0,1,0,4,2,23396,1008,30,1,145,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0.37290877,-4.383789,1.6851742358619402,0.23872818692242173
CLI6296,1,0,68,1,2,0,1,1,81517,994,50,0,79,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,4,-1.7705784,-53.50035,-1.3678954791500146,-1.449299389418332
CLI6297,1,0,29,0,0,0,6,2,23239,2789,30,1,244,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,56.20781,16.95759,3.2749255542665274,1.158087918665603
CLI6298,1,1,28,1,0,0,2,2,21475,2133,30,1,140,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,77.513336,-25.979557,2.4203010262966966,-0.6518472957562556
CLI6299,1,1,69,0,2,2,3,1,73156,74,30,1,270,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,-15.785677,65.63584,-2.1088550121914214,1.5026947324243163
CLI63,1,1,61,1,2,1,2,1,56381,583,50,0,296,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,-33.09121,30.396948,-1.5952030442764489,0.05857436888741965
CLI630,1,1,52,1,2,0,1,1,47594,1619,50,0,521,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,4,-49.83916,-55.621754,-0.6523422522778258,-1.2901144861768472
CLI6300,1,0,21,0,0,0,3,3,13437,2754,30,0,536,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,100.63802,14.117229,3.862987805991062,-0.2692927469845423
CLI6301,0,1,29,0,0,2,2,2,28921,1616,30,0,173,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,33.70048,68.872505,1.53419238520447,1.0836845983687629
CLI6302,0,0,29,1,0,0,1,2,29995,2271,30,0,384,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,79.76158,-14.314779,2.417238627777189,-1.3130062468424495
CLI6303,0,0,33,1,1,0,3,2,30811,1169,30,1,198,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,59.309166,-56.787083,1.6406591480319879,-0.2743497000440907
CLI6304,0,1,40,1,1,0,1,2,112135,1399,50,1,146,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,28.79796,-33.03463,0.14604028222814863,-1.4046205422305844
CLI6305,0,0,24,0,0,0,9,3,22103,1236,30,0,38,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,55.097027,25.52748,3.7322882676317315,2.665535771697882
CLI6307,1,0,30,0,0,0,4,2,22810,1054,30,0,165,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,0,59.288666,-1.0612146,2.4217478640552486,0.2471751010669471
CLI6309,1,0,23,0,0,0,2,3,17161,2685,30,0,588,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,92.63529,15.853901,3.650964960345177,-0.7596422404417837
CLI631,1,1,83,0,2,2,2,0,66863,1365,30,0,456,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,-54.121845,68.92734,-2.71057992468615,0.9553217094459915
CLI6310,1,1,42,1,2,2,3,2,54269,985,30,0,88,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,12.27799,61.974987,-0.31811684012786795,1.5033244835885833
CLI6311,1,1,69,1,2,1,4,1,78307,935,80,0,256,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,-72.46167,4.7744803,-1.9844607498133695,0.8319194307588385
CLI6312,0,1,52,1,2,2,5,1,56989,1052,30,0,208,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,3,-1.412508,68.56969,-0.9669418094807388,2.4667337626992603
CLI6313,0,0,28,1,0,0,3,2,19555,995,30,0,283,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,60.2025,-15.366889,2.3848959661551192,-0.22853788061219427
CLI6314,0,1,76,1,2,2,2,1,29463,1306,30,0,52,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,-9.564374,86.27285,-1.5685833733573853,1.0587495257359825
CLI6315,1,1,58,1,2,0,1,1,100734,837,50,0,161,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,4,-43.24355,-72.87845,-1.6474280834964379,-1.404401298257617
CLI6316,1,1,40,1,1,0,2,2,96248,1997,50,0,408,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,32.099213,-34.27101,0.527898912888018,-0.9428344718104186
CLI6317,1,0,30,1,0,0,5,2,27208,1514,30,1,377,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,57.067043,9.429151,2.642451390676788,0.7047803787475032
CLI6318,0,0,65,1,2,0,1,1,48588,117,50,0,327,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,-17.895514,-63.74406,-1.3720393052823976,-1.3809677558577345
CLI6319,1,0,21,0,0,0,3,3,12341,1685,30,0,407,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,94.28716,29.747713,3.4825210109976847,-0.23193365348018632
CLI632,1,1,55,1,2,1,4,1,59289,837,80,0,481,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,-69.97118,3.413793,-1.4773071745756505,0.8725943952725579
CLI6320,1,1,32,0,1,1,2,2,22966,1997,30,0,441,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,23.673481,27.688835,1.4452743356541013,0.2306700448709135
CLI6321,0,0,56,1,2,0,1,1,82231,158,50,1,366,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,-19.44381,-65.21316,-1.4927015465394402,-1.4839083051677486
CLI6323,1,0,46,1,2,0,1,1,81781,1033,50,0,294,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,4,-15.205135,-86.04994,-0.9227026708163687,-1.521231039090696
CLI6324,0,1,79,1,2,2,2,0,87781,857,50,0,355,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,-67.484886,58.958607,-3.108451263859081,0.868806049622641
CLI6325,1,0,41,1,1,0,2,2,58614,1054,50,1,274,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,35.641106,-41.60186,0.7147161546598796,-0.958279966419965
CLI6326,1,1,73,0,2,2,2,1,61890,642,30,0,428,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,-12.883123,84.70713,-2.0815522835208906,0.9880610538529176
CLI6327,1,1,43,1,2,1,2,2,60287,1169,50,0,230,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,2,9.329553,31.366034,-0.38448368834432345,0.016555959441269405
CLI633,1,0,34,1,1,0,4,2,25706,1882,30,0,163,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,12.347337,8.090451,2.0301615908497874,0.20222041500723628
CLI6330,0,1,31,1,0,2,2,2,18561,1031,30,0,592,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,32.878506,67.751526,1.3802826442505385,1.1329733214791138
CLI6331,1,1,62,1,2,1,4,1,86304,1424,80,0,195,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,-76.00338,1.8692601,-1.7186120160630631,0.7869756320528958
CLI6332,0,0,44,1,2,0,1,1,102564,755,50,1,210,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,4,1.8000171,-55.559772,-1.0915981081940775,-1.5243651792136017
CLI6333,1,0,29,1,0,0,1,2,20763,2582,30,0,441,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,91.34744,-11.419047,2.7327454212617006,-1.250697627535077
CLI6334,1,0,20,0,0,0,6,3,23678,2478,30,0,370,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2,49.87132,29.041277,3.9734140496475976,1.1637938103875798
CLI6335,1,0,25,0,0,0,8,3,29116,2651,30,0,305,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,50.53045,24.817713,4.054185884026529,2.117434703826564
CLI6336,0,1,50,1,2,1,5,1,69803,16,30,0,494,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4,3,-14.270987,32.937004,-1.1887178725726661,1.5701714597010294
CLI6337,0,1,72,0,2,1,3,1,47743,117,30,1,294,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,-18.181744,23.995766,-1.5491577622862227,0.7284659614099358
CLI6338,0,1,96,0,2,0,1,0,120231,1267,120,0,360,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,-80.72122,-54.238716,-3.8938098184718717,-1.747423705877005
CLI6339,0,1,62,1,2,1,4,1,46863,117,30,0,149,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,-17.507156,32.72032,-1.3008966621358407,1.1578927764520444
CLI634,0,0,33,1,1,0,3,2,21461,732,30,0,302,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,42.724926,-16.525799,1.4753530080575286,-0.28166770903126825
CLI6340,1,0,52,1,2,0,2,1,41518,1561,50,0,161,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,4,-2.853719,-80.417694,-0.3516000781414629,-0.9371139617578608
CLI6341,0,0,75,1,2,0,1,1,73726,661,50,0,520,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,4,-2.491286,-53.66027,-1.5787092482082263,-1.4099337023708451
CLI6342,1,0,20,0,0,0,3,3,22477,2064,30,0,448,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,98.367294,25.704268,3.538814780156673,-0.2729444196087046
CLI6343,1,1,44,1,2,0,1,1,80849,1537,50,1,228,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,4,-47.379063,-64.259605,-0.8384470788023809,-1.386994856320793
CLI6344,0,1,45,1,2,0,1,1,104598,1123,50,0,89,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,4,-36.128242,-26.57549,-1.1618723161167415,-1.3907585125173798
CLI6345,1,0,25,0,0,0,4,3,22983,2616,30,0,350,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,58.449223,71.2454,3.7122273120613287,0.1975921576556233
CLI6346,1,0,39,1,1,0,1,2,22556,1836,30,0,404,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,48.08639,-41.812313,1.5250887234163546,-1.2827772492836842
CLI6347,1,1,73,1,2,2,2,1,103293,1463,50,1,175,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,-18.902168,78.4205,-2.3062793312454994,0.8068515834685219
CLI6348,1,0,24,0,0,0,3,3,14874,2444,30,0,64,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,100.31735,19.480114,3.660805645920079,-0.2601387664360837
CLI6349,1,0,25,0,0,0,4,3,19430,2858,30,0,65,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,55.21463,74.463234,3.8385348397057113,0.19955531590515244
CLI635,0,1,45,1,2,0,4,1,98720,732,30,1,240,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,4,-12.940865,-27.72545,-0.8594807238250612,0.1325779807310619
CLI6350,1,0,20,0,0,0,4,3,18403,1167,30,0,300,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,71.27891,46.477875,3.3513925561513958,0.25149623956480427
CLI6352,0,1,44,0,2,0,1,1,90803,916,120,0,221,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,-80.498276,-38.20101,-1.8436381422887975,-1.7034307665715192
CLI6353,0,1,33,0,1,1,8,2,30158,1169,30,0,424,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,2,36.381702,24.175611,1.6320775496967221,3.145277594430236
CLI6354,1,0,31,0,0,0,2,2,24350,1629,30,0,262,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,87.36389,-21.336426,2.3949411689313473,-0.7433721320020295
CLI6355,1,1,46,0,2,0,2,1,100006,1091,120,0,579,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,-80.92695,-38.206776,-1.8271137209912425,-1.2477517352450986
CLI6356,1,0,51,1,2,0,2,1,22873,1697,30,0,354,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,4,-6.9664745,-64.63018,0.11185321412417333,-0.8030985444739275
CLI6357,0,0,25,0,0,0,4,3,25880,1236,30,0,439,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2,70.14062,47.59124,3.175496742826779,0.23399931630456597
CLI6358,1,1,47,1,2,0,1,1,28686,681,30,0,362,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,-35.202343,-51.79182,-0.4822583773168493,-1.1250374983902718
CLI6359,0,0,22,0,0,0,6,3,23402,1892,30,0,407,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,54.318848,30.053616,3.7125502760004845,1.1854700400494422
CLI6360,0,0,30,1,0,0,1,2,19802,1698,30,0,420,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,98.485886,-18.014,2.3942657230034965,-1.2186103293620023
CLI6361,0,0,30,1,0,0,2,2,22105,847,30,0,242,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,88.549385,-27.418386,2.1563092991736497,-0.7131301043362096
CLI6362,1,1,90,1,2,0,1,0,35588,779,50,0,517,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,-39.13664,-4.903363,-2.359277906035987,-1.1968546847798038
CLI6363,1,0,23,0,0,0,4,3,22643,2444,30,0,103,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,2,59.667572,69.13764,3.7016087181219577,0.20196451762760678
CLI6364,0,0,28,0,0,0,4,2,19635,1236,30,0,336,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0,61.008816,-0.09523167,2.5709231295423094,0.2479429220555818
CLI6365,1,1,66,0,2,1,2,1,36961,1678,30,1,270,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,3,-32.74212,44.579453,-0.9184524575342031,0.17015687956835437
CLI6366,0,1,78,1,2,2,2,1,44833,622,50,0,406,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,-13.733649,86.14977,-2.222830871406624,0.952367046477446
CLI6367,0,0,43,1,2,0,1,2,57796,1583,50,0,34,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,9.260384,-29.489578,0.3069776492989574,-1.4229821227453314
CLI6368,1,1,91,1,2,0,1,0,107973,74,50,1,111,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,-45.05416,-5.451879,-3.4073729789684797,-1.3715932052868207
CLI6369,0,1,39,1,1,0,2,2,21619,847,30,0,444,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,38.24934,-28.204628,1.111464463632613,-0.6140143424655624
CLI637,0,1,39,0,1,0,1,2,28214,1744,30,1,316,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,32.14509,-24.336773,1.3761069634352152,-1.098371852736668
