ID,Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Campaña__0,Campaña__1,Campaña__3,Campaña__4,Campaña__5,Cluster_PCA,Profesion,Zona
CLI5015,Masculino,No,22,No,<10annos,Bajo,5,Generacion Z,14793,1029,30,No,470,0,0,1,0,0,3,Funcionario,Sur
CLI5016,Femenino,Sí,94,Sí,+20annos,Bajo,5,Generacion Silenciosa,58441,16,30,No,483,0,1,0,0,0,1,Servicios,Noroeste
CLI5017,Masculino,Sí,54,Sí,+20annos,Bajo,2,Generacion X,47649,1424,50,Sí,153,1,0,0,0,0,2,Otros,Periferia
CLI5018,Femenino,Sí,84,Sí,+20annos,Alto,2,Generacion Silenciosa,121919,798,50,Sí,379,0,0,1,0,0,1,Servicios,Noroeste
CLI5019,Masculino,Sí,41,Sí,10-20annos,Alto,4,Millennials,107852,1721,30,No,81,1,0,0,0,0,4,Servicios,Sur
CLI502,Femenino,No,20,No,<10annos,Bajo,4,Generacion Z,21815,1581,30,Sí,339,0,0,0,0,1,3,Funcionario,Periferia
CLI5020,Masculino,Sí,68,No,+20annos,Medio,3,Generacion X,88441,1697,30,No,500,1,0,0,0,0,1,Servicios,Norte
CLI5021,Femenino,No,25,No,<10annos,Bajo,6,Generacion Z,18613,1892,30,No,416,0,0,1,0,0,3,Empresarial,Sur
CLI5022,Masculino,No,36,Sí,10-20annos,Bajo,1,Millennials,22086,1215,30,Sí,209,1,0,0,0,0,0,Servicios,Centro
CLI5023,Masculino,Sí,58,Sí,+20annos,Bajo,3,Generacion X,32940,115,30,No,509,0,0,0,1,0,2,Servicios,Centro
CLI5024,Masculino,Sí,51,No,+20annos,Medio,3,Generacion X,26385,1326,30,Sí,194,1,0,0,0,0,4,Empresarial,Noreste
CLI5025,Masculino,Sí,31,No,<10annos,Medio,2,Millennials,27268,1675,30,No,96,1,0,0,0,0,0,Técnico,Centro
CLI5026,Femenino,No,96,No,+20annos,Bajo,2,Generacion Silenciosa,63608,935,30,No,179,1,0,0,0,0,2,Servicios,Noroeste
CLI5027,Femenino,Sí,50,Sí,+20annos,Medio,2,Generacion X,38152,1385,50,No,506,0,0,0,1,0,2,Servicios,Norte
CLI5029,Femenino,No,56,Sí,+20annos,Bajo,1,Generacion X,93740,779,50,No,320,0,0,0,0,1,2,Servicios,Noroeste
CLI503,Femenino,Sí,32,Sí,10-20annos,Bajo,3,Millennials,18450,1629,30,No,267,1,0,0,0,0,0,Funcionario,Norte
CLI5030,Femenino,Sí,41,Sí,10-20annos,Medio,4,Millennials,32274,1008,30,No,456,0,0,1,0,0,4,Técnico,Noroeste
CLI5032,Masculino,Sí,54,Sí,+20annos,Medio,4,Generacion X,76268,1209,80,No,578,0,0,0,1,0,1,Servicios,Noreste
CLI5033,Femenino,No,73,No,+20annos,Bajo,3,Generacion X,114722,818,30,No,214,1,0,0,0,0,2,Otros,Levante
CLI5034,Masculino,Sí,46,Sí,+20annos,Bajo,2,Generacion X,69337,1443,50,Sí,150,1,0,0,0,0,2,Otros,Sur
CLI5035,Masculino,Sí,50,No,+20annos,Medio,3,Generacion X,102103,1737,30,No,407,0,0,1,0,0,4,Técnico,Centro
CLI5036,Masculino,No,35,Sí,10-20annos,Bajo,4,Millennials,28276,1606,30,No,559,0,0,0,1,0,0,Funcionario,Noreste
CLI5037,Masculino,No,52,Sí,+20annos,Bajo,1,Generacion X,117163,158,50,Sí,129,1,0,0,0,0,2,Técnico,Levante
CLI5038,Femenino,Sí,42,Sí,+20annos,Bajo,3,Millennials,125673,179,200,Sí,291,1,0,0,0,0,2,Técnico,Noroeste
CLI5039,Masculino,Sí,55,No,+20annos,Alto,4,Generacion X,73670,1189,30,Sí,140,1,0,0,0,0,4,Empresarial,Noroeste
CLI504,Femenino,No,36,Sí,10-20annos,Bajo,3,Millennials,21532,1215,30,Sí,182,1,0,0,0,0,0,Funcionario,Sur
CLI5040,Femenino,Sí,56,Sí,+20annos,Medio,2,Generacion X,43562,1072,50,Sí,189,1,0,0,0,0,2,Otros,Noroeste
CLI5041,Masculino,Sí,35,No,10-20annos,Medio,2,Millennials,27761,1974,30,No,155,1,0,0,0,0,0,Otros,Noroeste
CLI5042,Masculino,Sí,58,Sí,+20annos,Alto,1,Generacion X,125279,1052,50,Sí,370,0,0,1,0,0,1,Otros,Centro
CLI5044,Femenino,No,35,No,10-20annos,Bajo,4,Millennials,29658,1721,30,No,556,0,0,0,1,0,0,Funcionario,Sur
CLI5045,Masculino,No,24,No,<10annos,Bajo,2,Generacion Z,15908,1167,30,No,209,1,0,0,0,0,3,Servicios,Noroeste
CLI5046,Masculino,No,65,Sí,+20annos,Bajo,1,Generacion X,123747,16,50,No,389,0,1,0,0,0,2,Otros,Centro
CLI5047,Femenino,No,23,No,<10annos,Bajo,4,Generacion Z,22718,1512,30,No,100,1,0,0,0,0,3,Funcionario,Sur
CLI5048,Masculino,Sí,68,Sí,+20annos,Medio,3,Generacion X,70770,1697,80,No,253,1,0,0,0,0,1,Servicios,Centro
CLI5049,Masculino,Sí,74,Sí,+20annos,Bajo,2,Generacion X,104863,935,50,No,298,1,0,0,0,0,2,Servicios,Periferia
CLI505,Masculino,No,52,No,+20annos,Bajo,1,Generacion X,108358,1365,120,Sí,276,1,0,0,0,0,2,Servicios,Sur
CLI5050,Femenino,No,80,Sí,+20annos,Bajo,1,Generacion Silenciosa,64374,994,50,No,545,0,0,0,1,0,2,Servicios,Noreste
CLI5051,Masculino,Sí,94,No,+20annos,Bajo,1,Generacion Silenciosa,63962,896,30,No,420,0,0,1,0,0,2,Servicios,Norte
CLI5052,Femenino,No,44,Sí,+20annos,Bajo,1,Generacion X,94315,1468,50,No,109,1,0,0,0,0,2,Servicios,Noroeste
CLI5053,Femenino,Sí,30,No,<10annos,Bajo,2,Millennials,22485,1353,30,Sí,183,1,0,0,0,0,0,Servicios,Noroeste
CLI5054,Masculino,Sí,45,Sí,+20annos,Medio,2,Generacion X,36182,133,50,No,509,0,0,0,1,0,2,Técnico,Norte
CLI5055,Masculino,Sí,51,Sí,+20annos,Bajo,3,Generacion X,33691,1737,30,No,276,1,0,0,0,0,0,Técnico,Sur
CLI5056,Masculino,Sí,45,Sí,+20annos,Medio,3,Generacion X,21157,1077,30,No,33,1,0,0,0,0,4,Servicios,Levante
CLI5057,Femenino,Sí,42,Sí,+20annos,Medio,3,Millennials,57385,985,30,Sí,283,1,0,0,0,0,4,Servicios,Levante
CLI5058,Femenino,Sí,61,Sí,+20annos,Medio,4,Generacion X,76055,1248,80,No,512,0,0,0,1,0,1,Servicios,Norte
CLI5059,Femenino,No,47,Sí,+20annos,Bajo,2,Generacion X,33375,1658,30,No,125,1,0,0,0,0,2,Servicios,Sur
CLI506,Femenino,Sí,63,Sí,+20annos,Bajo,2,Generacion X,116106,1072,50,No,515,0,0,0,1,0,2,Técnico,Noroeste
CLI5060,Femenino,Sí,53,Sí,+20annos,Alto,4,Generacion X,112006,798,80,Sí,383,0,0,1,0,0,1,Servicios,Noroeste
CLI5061,Femenino,Sí,97,Sí,+20annos,Alto,3,Generacion Silenciosa,34398,1091,30,Sí,171,1,0,0,0,0,1,Servicios,Noroeste
CLI5062,Masculino,Sí,73,No,+20annos,Alto,2,Generacion X,59015,1463,30,No,551,0,0,0,1,0,1,Otros,Sur
CLI5063,Femenino,Sí,80,No,+20annos,Bajo,2,Generacion Silenciosa,59189,1482,30,No,61,1,0,0,0,0,2,Servicios,Periferia
CLI5064,Masculino,Sí,54,Sí,+20annos,Medio,2,Generacion X,49059,583,50,No,434,0,0,1,0,0,2,Servicios,Noroeste
CLI5065,Masculino,Sí,53,Sí,+20annos,Bajo,2,Generacion X,53121,74,50,Sí,134,1,0,0,0,0,2,Servicios,Noreste
CLI5066,Femenino,Sí,43,No,+20annos,Medio,4,Millennials,41946,1146,30,No,344,0,0,0,0,1,4,Técnico,Noroeste
CLI5067,Masculino,Sí,57,Sí,+20annos,Medio,2,Generacion X,113506,1072,50,Sí,205,1,0,0,0,0,1,Servicios,Noreste
CLI5068,Masculino,No,33,Sí,10-20annos,Bajo,1,Millennials,30080,1974,30,No,313,0,0,0,0,1,0,Servicios,Noreste
CLI5069,Masculino,Sí,67,Sí,+20annos,Medio,2,Generacion X,74183,1678,50,No,332,0,0,0,0,1,2,Servicios,Noroeste
CLI507,Masculino,Sí,40,Sí,10-20annos,Bajo,3,Millennials,92218,1836,30,Sí,184,1,0,0,0,0,0,Empresarial,Noroeste
CLI5070,Masculino,No,36,Sí,10-20annos,Bajo,7,Millennials,26801,1054,30,No,155,1,0,0,0,0,3,Funcionario,Periferia
CLI5071,Masculino,Sí,75,Sí,+20annos,Bajo,1,Generacion X,23614,1404,30,No,120,1,0,0,0,0,2,Servicios,Noreste
CLI5072,Femenino,Sí,53,Sí,+20annos,Medio,2,Generacion X,40431,1228,50,No,567,0,0,0,1,0,2,Servicios,Centro
CLI5073,Masculino,Sí,43,Sí,+20annos,Alto,3,Millennials,82493,1905,30,No,279,1,0,0,0,0,4,Empresarial,Sur
CLI5074,Femenino,Sí,40,No,10-20annos,Medio,2,Millennials,103984,1537,120,Sí,338,0,0,0,0,1,2,Otros,Noroeste
CLI5075,Masculino,Sí,84,Sí,+20annos,Alto,2,Generacion Silenciosa,22732,74,30,Sí,297,1,0,0,0,0,1,Servicios,Centro
CLI5076,Masculino,Sí,76,No,+20annos,Bajo,2,Generacion X,112263,1189,120,No,311,0,0,0,0,1,2,Servicios,Noreste
CLI5077,Masculino,Sí,87,No,+20annos,Bajo,1,Generacion Silenciosa,39937,1619,30,No,554,0,0,0,1,0,2,Otros,Centro
CLI5078,Femenino,Sí,43,Sí,+20annos,Alto,3,Millennials,30012,1744,30,No,192,1,0,0,0,0,4,Funcionario,Periferia
CLI5079,Masculino,No,35,No,10-20annos,Bajo,6,Millennials,21130,686,30,No,440,0,0,1,0,0,3,Técnico,Noroeste
CLI508,Masculino,Sí,63,Sí,+20annos,Alto,3,Generacion X,28816,1658,30,No,248,1,0,0,0,0,4,Empresarial,Noroeste
CLI5080,Masculino,Sí,62,Sí,+20annos,Alto,9,Generacion X,106784,1228,30,No,180,1,0,0,0,0,4,Empresarial,Sur
CLI5081,Masculino,No,25,No,<10annos,Bajo,5,Generacion Z,18276,2064,30,No,105,1,0,0,0,0,3,Técnico,Sur
CLI5082,Masculino,Sí,78,No,+20annos,Bajo,2,Generacion X,56947,1365,30,Sí,223,1,0,0,0,0,2,Servicios,Centro
CLI5083,Masculino,Sí,53,Sí,+20annos,Medio,3,Generacion X,42378,1502,30,No,349,0,0,0,0,1,4,Servicios,Sur
CLI5084,Femenino,Sí,41,No,10-20annos,Bajo,3,Millennials,54049,1583,30,Sí,184,1,0,0,0,0,0,Servicios,Periferia
CLI5086,Femenino,Sí,73,No,+20annos,Bajo,1,Generacion X,97638,1463,120,Sí,134,1,0,0,0,0,2,Servicios,Levante
CLI5087,Femenino,No,28,Sí,<10annos,Bajo,7,Millennials,18101,995,30,No,583,0,0,0,1,0,3,Técnico,Periferia
CLI5088,Masculino,No,29,Sí,<10annos,Bajo,4,Millennials,24623,203,30,No,303,0,0,0,0,1,3,Funcionario,Noreste
CLI509,Masculino,No,20,No,<10annos,Bajo,2,Generacion Z,14079,2478,30,No,528,0,0,0,1,0,3,Funcionario,Centro
CLI5090,Femenino,Sí,35,No,10-20annos,Alto,6,Millennials,24709,202,30,No,308,0,0,0,0,1,4,Técnico,Periferia
CLI5091,Femenino,Sí,92,Sí,+20annos,Bajo,1,Generacion Silenciosa,110216,1541,50,No,57,1,0,0,0,0,2,Servicios,Noreste
CLI5092,Masculino,Sí,63,No,+20annos,Bajo,1,Generacion X,55596,1756,30,No,493,0,0,1,0,0,2,Otros,Centro
CLI5093,Masculino,Sí,43,Sí,+20annos,Medio,4,Millennials,81584,1261,30,No,78,1,0,0,0,0,4,Otros,Noroeste
CLI5094,Masculino,Sí,78,Sí,+20annos,Bajo,2,Generacion X,72200,1697,50,No,432,0,1,0,0,0,2,Servicios,Noroeste
CLI5095,Masculino,Sí,53,Sí,+20annos,Bajo,3,Generacion X,58447,837,80,Sí,345,0,0,0,0,1,2,Servicios,Noreste
CLI5096,Femenino,Sí,43,Sí,+20annos,Medio,3,Millennials,111136,1882,30,Sí,153,1,0,0,0,0,4,Servicios,Sur
CLI5097,Femenino,Sí,66,Sí,+20annos,Alto,4,Generacion X,128298,1619,80,No,172,1,0,0,0,0,1,Técnico,Noreste
CLI5098,Femenino,No,47,Sí,+20annos,Bajo,1,Generacion X,23553,583,30,Sí,222,1,0,0,0,0,2,Construcción,Sur
CLI5099,Masculino,Sí,51,No,+20annos,Alto,3,Generacion X,127755,915,200,No,583,0,0,0,1,0,1,Otros,Norte
CLI51,Femenino,No,50,Sí,+20annos,Bajo,1,Generacion X,26612,117,30,No,395,0,0,1,0,0,2,Técnico,Norte
CLI5100,Femenino,Sí,61,Sí,+20annos,Bajo,1,Generacion X,38670,158,50,No,435,0,1,0,0,0,2,Servicios,Sur
CLI5101,Femenino,Sí,68,Sí,+20annos,Bajo,1,Generacion X,68909,115,50,No,46,1,0,0,0,0,2,Otros,Norte
CLI5102,Masculino,No,63,Sí,+20annos,Bajo,1,Generacion X,93884,1404,50,Sí,192,1,0,0,0,0,2,Técnico,Levante
CLI5103,Masculino,No,32,Sí,10-20annos,Bajo,4,Millennials,22476,755,30,Sí,163,1,0,0,0,0,0,Funcionario,Norte
CLI5104,Masculino,Sí,36,No,10-20annos,Bajo,4,Millennials,25302,1307,30,No,370,0,0,1,0,0,0,Servicios,Noroeste
CLI5105,Masculino,Sí,66,Sí,+20annos,Medio,4,Generacion X,31448,564,30,No,416,0,0,1,0,0,4,Otros,Centro
CLI5106,Femenino,Sí,64,Sí,+20annos,Bajo,1,Generacion X,53616,1658,50,No,513,0,1,0,0,0,2,Servicios,Sur
CLI5107,Masculino,Sí,57,No,+20annos,Medio,4,Generacion X,115366,117,30,Sí,127,1,0,0,0,0,1,Otros,Levante
CLI5108,Femenino,Sí,33,No,10-20annos,Bajo,3,Millennials,22522,663,30,No,180,1,0,0,0,0,0,Construcción,Centro
CLI5109,Masculino,Sí,57,Sí,+20annos,Medio,3,Generacion X,52891,642,30,No,193,1,0,0,0,0,4,Otros,Noreste
CLI511,Masculino,Sí,57,Sí,+20annos,Medio,6,Generacion X,77948,1443,30,No,578,0,0,0,1,0,4,Servicios,Noreste
CLI5110,Masculino,Sí,34,Sí,10-20annos,Medio,2,Millennials,20431,202,30,Sí,238,1,0,0,0,0,0,Servicios,Periferia
CLI5111,Femenino,Sí,74,Sí,+20annos,Bajo,1,Generacion X,64856,74,50,No,226,1,0,0,0,0,2,Otros,Levante
CLI5112,Masculino,Sí,68,Sí,+20annos,Medio,4,Generacion X,68532,681,80,No,88,1,0,0,0,0,1,Servicios,Sur
CLI5113,Masculino,Sí,42,Sí,+20annos,Alto,4,Millennials,103031,1882,30,No,236,1,0,0,0,0,4,Funcionario,Sur
CLI5114,Masculino,Sí,66,Sí,+20annos,Alto,3,Generacion X,49137,1697,30,No,328,0,0,0,0,1,4,Servicios,Sur
CLI5115,Masculino,Sí,52,Sí,+20annos,Medio,6,Generacion X,59706,622,30,No,222,1,0,0,0,0,4,Servicios,Noreste
CLI5116,Masculino,No,58,Sí,+20annos,Bajo,1,Generacion X,24312,622,30,No,367,0,0,1,0,0,2,Servicios,Centro
CLI5117,Masculino,Sí,78,No,+20annos,Bajo,1,Generacion X,118234,642,120,No,490,0,0,1,0,0,2,Servicios,Noroeste
CLI5118,Masculino,Sí,50,No,+20annos,Alto,3,Generacion X,106326,681,30,No,92,1,0,0,0,0,1,Empresarial,Centro
CLI5119,Femenino,No,41,No,10-20annos,Bajo,2,Millennials,38909,732,30,No,48,1,0,0,0,0,0,Construcción,Periferia
CLI5120,Masculino,Sí,64,Sí,+20annos,Bajo,1,Generacion X,61735,1346,50,Sí,285,1,0,0,0,0,2,Servicios,Periferia
CLI5121,Masculino,Sí,42,Sí,+20annos,Medio,3,Millennials,35844,1652,30,Sí,363,0,0,0,0,1,4,Servicios,Norte
CLI5122,Femenino,No,31,Sí,<10annos,Bajo,1,Millennials,25453,801,30,No,117,1,0,0,0,0,0,Construcción,Centro
CLI5123,Femenino,Sí,62,Sí,+20annos,Alto,4,Generacion X,51525,915,30,No,295,1,0,0,0,0,4,Servicios,Noroeste
CLI5124,Masculino,Sí,54,Sí,+20annos,Medio,4,Generacion X,83374,779,80,Sí,203,1,0,0,0,0,1,Servicios,Noroeste
CLI5125,Masculino,Sí,55,Sí,+20annos,Medio,4,Generacion X,75911,1052,80,Sí,339,0,0,0,0,1,1,Servicios,Sur
CLI5126,Masculino,Sí,62,Sí,+20annos,Alto,2,Generacion X,114075,622,50,No,543,0,0,0,1,0,1,Empresarial,Levante
CLI5127,Masculino,No,31,Sí,<10annos,Bajo,1,Millennials,30643,916,30,No,292,1,0,0,0,0,0,Servicios,Noreste
CLI5128,Masculino,No,77,No,+20annos,Bajo,1,Generacion X,84587,1404,120,No,575,0,0,0,1,0,2,Otros,Centro
CLI5129,Femenino,Sí,57,No,+20annos,Alto,2,Generacion X,86896,876,120,No,59,1,0,0,0,0,1,Técnico,Noreste
CLI513,Femenino,Sí,41,Sí,10-20annos,Medio,2,Millennials,113239,1146,50,No,476,0,0,1,0,0,2,Otros,Norte
CLI5130,Masculino,Sí,83,Sí,+20annos,Bajo,1,Generacion Silenciosa,93202,564,50,Sí,238,1,0,0,0,0,2,Servicios,Centro
CLI5131,Masculino,Sí,53,No,+20annos,Medio,2,Generacion X,115668,1619,120,Sí,349,0,0,0,0,1,1,Otros,Norte
CLI5132,Masculino,Sí,56,Sí,+20annos,Bajo,3,Generacion X,46189,1111,30,No,142,1,0,0,0,0,2,Servicios,Levante
CLI5133,Masculino,Sí,68,Sí,+20annos,Bajo,1,Generacion X,96966,1697,50,No,489,0,1,0,0,0,2,Servicios,Levante
CLI5134,Femenino,No,47,Sí,+20annos,Bajo,6,Generacion X,107590,1482,30,Sí,233,1,0,0,0,0,4,Funcionario,Sur
CLI5135,Femenino,No,24,No,<10annos,Bajo,4,Generacion Z,22035,1961,30,No,184,1,0,0,0,0,3,Técnico,Levante
CLI5136,Masculino,Sí,35,Sí,10-20annos,Bajo,3,Millennials,29014,1652,30,No,67,1,0,0,0,0,0,Técnico,Noroeste
CLI5137,Femenino,Sí,47,Sí,+20annos,Bajo,2,Generacion X,90365,158,50,No,119,1,0,0,0,0,2,Funcionario,Noroeste
CLI5138,Masculino,Sí,39,No,10-20annos,Bajo,4,Millennials,26667,1836,30,No,593,0,0,0,1,0,0,Técnico,Sur
CLI5139,Femenino,Sí,75,No,+20annos,Bajo,1,Generacion X,38733,1306,30,Sí,361,0,0,0,0,1,2,Servicios,Noreste
CLI514,Masculino,No,40,Sí,10-20annos,Bajo,1,Millennials,68924,1307,50,Sí,168,1,0,0,0,0,0,Empresarial,Centro
CLI5140,Femenino,Sí,40,Sí,10-20annos,Medio,3,Millennials,61484,778,30,No,393,0,0,1,0,0,4,Otros,Sur
CLI5141,Femenino,Sí,40,Sí,10-20annos,Medio,3,Millennials,24530,1307,30,Sí,169,1,0,0,0,0,0,Servicios,Noroeste
CLI5142,Masculino,Sí,52,Sí,+20annos,Medio,4,Generacion X,89892,1463,80,No,535,0,0,0,1,0,1,Servicios,Noroeste
CLI5143,Masculino,Sí,41,Sí,10-20annos,Alto,2,Millennials,26808,1376,30,Sí,156,1,0,0,0,0,4,Servicios,Noroeste
CLI5144,Masculino,No,22,No,<10annos,Bajo,4,Generacion Z,15742,1995,30,No,300,1,0,0,0,0,3,Funcionario,Periferia
CLI5145,Femenino,Sí,44,Sí,+20annos,Bajo,1,Generacion X,89180,1537,50,No,236,1,0,0,0,0,2,Servicios,Noroeste
CLI5146,Femenino,Sí,44,Sí,+20annos,Medio,2,Generacion X,63467,1675,50,Sí,144,1,0,0,0,0,2,Construcción,Norte
CLI5147,Masculino,No,29,No,<10annos,Bajo,2,Millennials,19085,2478,30,No,281,1,0,0,0,0,3,Otros,Sur
CLI5148,Femenino,Sí,62,Sí,+20annos,Medio,2,Generacion X,78595,1639,50,Sí,357,0,0,0,0,1,2,Empresarial,Centro
CLI5149,Masculino,Sí,39,Sí,10-20annos,Alto,2,Millennials,29266,1031,30,No,446,0,0,1,0,0,4,Servicios,Noreste
CLI515,Femenino,No,32,Sí,10-20annos,Bajo,3,Millennials,26351,179,30,No,113,1,0,0,0,0,0,Funcionario,Centro
CLI5150,Masculino,Sí,62,No,+20annos,Medio,3,Generacion X,106020,994,30,No,470,0,0,1,0,0,1,Otros,Periferia
CLI5151,Masculino,Sí,52,Sí,+20annos,Bajo,2,Generacion X,66635,1541,50,No,275,1,0,0,0,0,2,Funcionario,Noroeste
CLI5152,Masculino,Sí,97,Sí,+20annos,Alto,2,Generacion Silenciosa,127515,74,50,No,143,1,0,0,0,0,1,Servicios,Centro
CLI5153,Femenino,No,34,No,10-20annos,Bajo,5,Millennials,23527,824,30,Sí,256,1,0,0,0,0,0,Funcionario,Noroeste
CLI5154,Masculino,Sí,55,Sí,+20annos,Medio,2,Generacion X,52489,1013,50,Sí,347,0,0,0,0,1,2,Otros,Norte
CLI5155,Masculino,Sí,47,No,+20annos,Medio,3,Generacion X,36600,857,30,No,551,0,0,0,1,0,4,Otros,Sur
CLI5156,Masculino,Sí,52,No,+20annos,Bajo,1,Generacion X,112464,1346,120,No,592,0,0,0,1,0,2,Técnico,Noroeste
CLI5157,Masculino,No,20,No,<10annos,Bajo,3,Generacion Z,15930,2478,30,No,233,1,0,0,0,0,3,Funcionario,Centro
CLI5158,Femenino,Sí,62,Sí,+20annos,Bajo,1,Generacion X,21634,1756,30,No,363,0,0,0,0,1,2,Servicios,Levante
CLI5159,Masculino,Sí,97,Sí,+20annos,Bajo,1,Generacion Silenciosa,50269,74,50,No,217,1,0,0,0,0,2,Servicios,Noroeste
CLI516,Masculino,Sí,50,Sí,+20annos,Medio,4,Generacion X,117783,1678,80,No,362,0,0,0,0,1,1,Servicios,Norte
CLI5160,Femenino,Sí,50,Sí,+20annos,Bajo,3,Generacion X,22203,915,30,No,464,0,0,1,0,0,2,Servicios,Noreste
CLI5161,Femenino,No,31,No,<10annos,Bajo,1,Millennials,20354,1284,30,No,222,1,0,0,0,0,0,Técnico,Noreste
CLI5162,Masculino,Sí,63,Sí,+20annos,Bajo,1,Generacion X,123233,896,50,Sí,241,1,0,0,0,0,2,Servicios,Centro
CLI5163,Masculino,Sí,51,Sí,+20annos,Medio,4,Generacion X,29424,876,30,No,558,0,0,0,1,0,4,Servicios,Noreste
CLI5164,Masculino,Sí,94,Sí,+20annos,Alto,2,Generacion Silenciosa,44419,1072,50,No,513,0,0,0,1,0,1,Empresarial,Noreste
CLI5165,Femenino,No,39,No,10-20annos,Bajo,1,Millennials,24785,1123,30,No,519,0,0,0,1,0,0,Otros,Levante
CLI5166,Femenino,No,44,No,+20annos,Bajo,3,Generacion X,45209,2043,30,No,89,1,0,0,0,0,0,Técnico,Periferia
CLI5167,Masculino,Sí,42,Sí,+20annos,Bajo,1,Millennials,104130,916,50,Sí,303,0,0,0,0,1,2,Servicios,Noreste
CLI5168,Femenino,No,20,No,<10annos,Bajo,3,Generacion Z,16716,1581,30,No,296,1,0,0,0,0,3,Funcionario,Noroeste
CLI5169,Masculino,No,34,Sí,10-20annos,Bajo,1,Millennials,25030,1652,30,Sí,118,1,0,0,0,0,0,Técnico,Levante
CLI517,Masculino,No,67,Sí,+20annos,Bajo,1,Generacion X,85437,74,50,No,243,1,0,0,0,0,2,Servicios,Noroeste
CLI5170,Femenino,Sí,53,Sí,+20annos,Medio,3,Generacion X,41021,1619,30,No,476,0,0,1,0,0,4,Servicios,Sur
CLI5171,Femenino,Sí,64,Sí,+20annos,Medio,1,Generacion X,106524,935,50,No,442,0,0,1,0,0,2,Técnico,Centro
CLI5172,Masculino,No,34,No,10-20annos,Bajo,2,Millennials,22606,87,30,No,59,1,0,0,0,0,0,Técnico,Noreste
CLI5173,Masculino,Sí,51,No,+20annos,Medio,4,Generacion X,98403,1033,30,No,405,0,0,1,0,0,4,Otros,Norte
CLI5174,Femenino,No,34,No,10-20annos,Bajo,2,Millennials,30974,1537,30,No,137,1,0,0,0,0,0,Técnico,Norte
CLI5175,Masculino,No,34,Sí,10-20annos,Bajo,4,Millennials,23403,1307,30,No,296,1,0,0,0,0,0,Funcionario,Noroeste
CLI5176,Femenino,No,35,Sí,10-20annos,Bajo,1,Millennials,19464,1169,30,Sí,107,1,0,0,0,0,0,Construcción,Noreste
CLI5177,Femenino,No,89,Sí,+20annos,Bajo,1,Generacion Silenciosa,127007,622,50,No,322,0,0,0,0,1,2,Servicios,Centro
CLI5178,Masculino,Sí,73,Sí,+20annos,Alto,2,Generacion X,49840,115,50,No,335,0,0,0,0,1,1,Servicios,Centro
CLI518,Masculino,Sí,57,Sí,+20annos,Medio,4,Generacion X,96695,798,80,No,544,0,0,0,1,0,1,Otros,Noreste
CLI5180,Masculino,Sí,56,Sí,+20annos,Bajo,2,Generacion X,49373,915,50,No,433,0,0,1,0,0,2,Otros,Norte
CLI5181,Masculino,No,24,No,<10annos,Bajo,1,Generacion Z,18432,2685,30,No,112,1,0,0,0,0,3,Funcionario,Noroeste
CLI5182,Femenino,No,36,Sí,10-20annos,Bajo,6,Millennials,30512,1514,30,No,520,0,1,0,0,0,3,Técnico,Noroeste
CLI5183,Femenino,No,32,Sí,10-20annos,Bajo,1,Millennials,29093,1606,30,No,346,0,0,0,0,1,0,Técnico,Noroeste
CLI5184,Femenino,Sí,45,Sí,+20annos,Alto,2,Generacion X,78955,1054,50,No,138,1,0,0,0,0,1,Servicios,Noroeste
CLI5185,Femenino,No,20,No,<10annos,Bajo,4,Generacion Z,14303,1926,30,No,230,1,0,0,0,0,3,Funcionario,Sur
CLI5186,Femenino,No,53,Sí,+20annos,Bajo,1,Generacion X,81032,7,50,Sí,324,0,0,0,0,1,2,Servicios,Noreste
CLI5187,Masculino,Sí,86,No,+20annos,Alto,2,Generacion Silenciosa,70439,16,30,No,58,1,0,0,0,0,1,Empresarial,Periferia
CLI5188,Masculino,No,28,Sí,<10annos,Bajo,3,Millennials,19252,2444,30,Sí,278,1,0,0,0,0,3,Funcionario,Noroeste
CLI519,Femenino,Sí,54,Sí,+20annos,Bajo,1,Generacion X,81575,1189,50,No,341,0,0,0,0,1,2,Construcción,Noreste
CLI5190,Masculino,Sí,58,Sí,+20annos,Bajo,2,Generacion X,91773,72,50,No,408,0,0,1,0,0,2,Otros,Sur
CLI5192,Masculino,Sí,52,Sí,+20annos,Bajo,1,Generacion X,68642,603,50,Sí,358,0,0,0,0,1,2,Servicios,Noreste
CLI5193,Femenino,Sí,44,No,+20annos,Bajo,1,Generacion X,30704,939,30,No,385,0,0,1,0,0,2,Construcción,Noroeste
CLI5194,Masculino,No,30,No,<10annos,Bajo,4,Millennials,24426,709,30,Sí,333,0,0,0,0,1,3,Servicios,Sur
CLI5195,Masculino,No,20,No,<10annos,Bajo,1,Generacion Z,16900,2409,30,No,130,1,0,0,0,0,3,Funcionario,Levante
CLI5196,Masculino,Sí,45,Sí,+20annos,Medio,4,Generacion X,74853,755,30,Sí,294,1,0,0,0,0,4,Servicios,Sur
CLI5197,Femenino,Sí,34,No,10-20annos,Alto,4,Millennials,31387,1399,30,No,122,1,0,0,0,0,4,Técnico,Noreste
CLI5198,Femenino,No,44,Sí,+20annos,Bajo,1,Generacion X,85334,1514,50,No,206,1,0,0,0,0,2,Servicios,Noroeste
