ID,Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Profesion_Construcción,Profesion_Empresarial,Profesion_Funcionario,Profesion_Otros,Profesion_Servicios,Profesion_Técnico,Zona_Centro,Zona_Levante,Zona_Noreste,Zona_Noroeste,Zona_Norte,Zona_Periferia,Zona_Sur,Campaña__0,Campaña__1,Campaña__3,Campaña__4,Campaña__5
CLI5662,0,1,57,1,2,2,5,1967,1,121539,759,200,0,554,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
CLI5663,1,1,51,1,2,2,4,1973,1,115509,1717,80,0,362,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI5664,1,1,52,1,2,1,4,1972,1,23676,1639,30,1,326,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI5665,0,1,50,1,2,1,5,1974,1,117877,1424,30,0,36,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI5666,1,1,66,0,2,0,2,1958,1,77304,1111,120,0,552,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
CLI5667,1,1,39,1,1,1,2,1985,2,27821,893,30,1,228,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI5668,1,1,78,1,2,1,2,1946,1,73756,1697,50,0,464,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI5669,1,1,40,1,1,1,5,1984,2,70195,1261,30,0,599,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
CLI567,0,0,31,1,0,0,3,1993,2,26060,1146,30,0,501,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI5671,1,0,58,0,2,0,3,1966,1,72650,896,30,0,373,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
CLI5672,1,0,34,1,1,0,1,1990,2,25509,11,30,0,80,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI5673,1,0,22,0,0,0,2,2002,3,14249,1305,30,0,390,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI5674,0,1,73,1,2,0,2,1951,1,48524,1052,50,1,391,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
CLI5675,1,1,41,1,1,0,2,1983,2,31612,133,30,0,311,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
CLI5676,0,1,52,1,2,2,5,1972,1,25667,1346,30,1,374,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
CLI5677,0,1,73,1,2,2,3,1951,1,30263,994,30,0,303,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI5678,0,0,28,0,0,0,3,1996,2,26907,1581,30,0,204,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI5679,0,0,47,1,2,0,1,1977,1,85666,1443,50,0,108,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI568,1,0,36,0,1,0,4,1988,2,24679,1606,30,0,229,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5680,0,0,33,1,1,0,5,1991,2,18173,179,30,1,101,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CLI5681,0,1,50,1,2,1,4,1974,1,89230,583,80,0,85,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI5682,0,0,36,0,1,0,8,1988,2,28613,1284,30,0,34,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI5683,1,1,41,1,1,1,3,1983,2,97504,1859,30,0,472,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI5684,1,1,39,1,1,1,4,1985,2,23137,686,30,0,178,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CLI5685,1,0,23,0,0,0,4,2001,3,19570,2685,30,0,404,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI5686,1,1,55,1,2,0,1,1969,1,106424,1072,50,0,491,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
CLI5688,1,1,62,1,2,0,3,1962,1,59337,72,80,1,333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI5689,0,0,22,0,0,0,3,2002,3,14084,1995,30,0,558,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
CLI569,0,0,33,0,1,0,1,1991,2,31449,1951,30,1,198,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
CLI5690,1,1,65,0,2,2,2,1959,1,102242,642,120,1,133,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI5691,1,0,23,0,0,0,4,2001,3,17282,272,30,0,491,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CLI5692,1,1,41,1,1,1,3,1983,2,93717,1445,30,1,274,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI5693,0,1,75,1,2,0,1,1949,1,120265,779,50,0,204,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5694,1,1,36,0,1,2,2,1988,2,28607,1422,30,1,372,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CLI5695,0,0,29,0,0,0,2,1995,2,24208,1167,30,0,244,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5696,0,0,47,0,2,0,2,1977,1,66924,1756,30,1,396,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI5697,1,1,57,0,2,0,5,1967,1,126098,1463,200,0,108,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI5698,1,0,41,1,1,0,1,1983,2,124898,1767,50,0,359,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
CLI5699,1,0,61,1,2,0,5,1963,1,59139,661,30,0,137,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI57,1,1,35,1,1,1,2,1989,2,19307,1514,30,0,462,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI570,1,0,64,0,2,0,2,1960,1,90868,1404,120,0,478,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CLI5700,1,1,63,1,2,1,4,1961,1,87325,1033,80,0,337,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
CLI5701,1,1,39,0,1,1,3,1985,2,23095,1629,30,0,148,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI5702,1,0,36,0,1,0,1,1988,2,24310,1951,30,0,476,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI5703,1,1,75,1,2,2,1,1949,1,85949,1306,50,1,272,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI5704,1,1,66,1,2,0,1,1958,1,28331,759,30,1,397,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
CLI5705,1,1,57,1,2,0,2,1967,1,33720,1248,30,0,529,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
CLI5707,1,0,28,1,0,0,1,1996,2,29323,2651,30,1,246,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5708,1,0,39,1,1,0,3,1985,2,22321,1813,30,0,477,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CLI5709,1,0,20,0,0,0,6,2004,3,14994,1995,30,1,243,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI571,0,0,42,1,2,0,4,1982,2,42383,1537,30,1,199,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
CLI5710,0,1,85,1,2,2,2,1939,0,90479,622,50,1,299,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI5711,1,0,20,0,0,0,5,2004,3,21750,2409,30,0,253,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5712,1,0,20,0,0,0,3,2004,3,21770,3065,30,0,68,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5713,0,0,28,0,0,0,5,1996,2,26781,2789,30,0,546,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CLI5714,1,1,54,1,2,0,1,1970,1,93112,1639,50,1,126,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI5715,0,0,41,1,1,0,1,1983,2,72154,1422,50,0,51,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5716,1,1,54,1,2,1,2,1970,1,86646,1306,50,0,545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
CLI5717,1,1,29,1,0,1,2,1995,2,18985,2996,30,0,133,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI5718,1,0,50,1,2,0,1,1974,1,114206,1443,50,0,258,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI5719,0,0,46,1,2,0,1,1978,1,72481,1052,50,0,493,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
CLI572,0,0,34,1,1,0,4,1990,2,27578,1491,30,0,119,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5720,1,1,53,0,2,0,5,1971,1,24295,994,30,1,239,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI5722,0,1,57,1,2,2,2,1967,1,91332,1209,50,0,229,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI5723,1,1,89,1,2,0,1,1935,0,55333,1482,50,0,463,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CLI5724,1,1,66,1,2,0,1,1958,1,107575,955,50,1,273,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI5725,1,1,63,1,2,2,2,1961,1,77745,1033,50,0,108,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI5726,0,0,23,0,0,0,4,2001,3,21593,1616,30,0,382,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI5727,0,0,47,1,2,0,4,1977,1,111498,1189,80,0,47,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI5728,1,1,35,1,1,1,3,1989,2,18522,1238,30,0,322,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CLI5729,1,1,55,1,2,1,2,1969,1,112303,16,50,0,195,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI573,1,1,35,0,1,1,5,1989,2,31907,1491,30,0,275,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI5730,1,0,28,0,0,0,3,1996,2,22933,3065,30,0,255,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5732,1,1,62,1,2,1,4,1962,1,34697,1189,30,1,233,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI5733,0,0,40,1,1,0,2,1984,2,87440,2066,50,0,162,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5734,0,0,51,1,2,0,1,1973,1,62077,1111,50,1,317,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
CLI5735,0,0,30,0,0,0,3,1994,2,26821,1008,30,0,541,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
CLI5736,1,0,23,0,0,0,4,2001,3,14751,3099,30,1,223,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI5738,1,0,24,0,0,0,2,2000,3,21770,1029,30,0,394,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CLI5739,1,0,58,1,2,0,2,1966,1,81880,1228,50,1,270,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI574,1,1,50,1,2,1,4,1974,1,54168,661,30,0,399,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
CLI5740,0,1,45,1,2,0,2,1979,1,100827,1859,50,0,222,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI5741,1,1,58,1,2,1,2,1966,1,109785,1111,50,0,491,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
CLI5742,0,1,87,0,2,2,2,1937,0,108364,935,120,0,532,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
CLI5743,0,0,36,0,1,0,3,1988,2,24682,1813,30,1,301,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
CLI5744,0,0,25,0,0,0,4,1999,3,30006,2582,30,1,289,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5745,1,1,79,1,2,2,2,1945,0,27085,1678,30,0,434,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
CLI5746,0,0,41,1,1,0,2,1983,2,108217,1169,50,0,371,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI5747,1,1,39,1,1,2,3,1985,2,23193,1261,30,0,37,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI5748,0,1,46,0,2,1,1,1978,1,107996,1248,120,1,124,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI5749,0,0,31,1,0,0,3,1993,2,23244,2066,30,1,118,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI575,1,1,73,1,2,0,3,1951,1,122787,1619,80,1,347,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI5750,1,1,40,0,1,0,2,1984,2,125522,1468,120,0,287,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI5751,1,0,42,1,2,0,1,1982,2,25608,732,30,1,110,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5752,0,1,47,1,2,2,3,1977,1,34300,1697,30,1,102,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI5753,1,1,52,0,2,2,4,1972,1,92747,681,30,0,88,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI5756,0,0,35,0,1,0,3,1989,2,24428,1422,30,1,145,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5757,1,1,96,1,2,2,2,1928,0,98225,857,50,1,309,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI5758,1,1,52,1,2,0,2,1972,1,103702,1561,50,0,331,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI5759,0,0,36,1,1,0,2,1988,2,23884,133,30,0,488,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
CLI576,0,1,56,1,2,1,3,1968,1,68496,1717,80,0,224,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI5760,1,1,75,0,2,2,2,1949,1,85161,603,120,0,201,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI5761,0,1,75,1,2,1,2,1949,1,34640,1365,30,0,356,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI5762,1,1,50,1,2,2,4,1974,1,103265,603,80,1,223,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI5763,1,1,54,1,2,1,3,1970,1,68488,1287,80,0,559,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
CLI5764,1,0,20,0,0,0,8,2004,3,22851,995,30,0,359,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI5765,0,0,50,1,2,0,1,1974,1,99520,935,50,0,288,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CLI5766,1,1,68,1,2,0,1,1956,1,117196,158,50,0,484,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
CLI5767,0,1,83,1,2,0,1,1941,0,123761,798,50,0,33,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI5768,0,1,65,1,2,1,4,1959,1,76599,1091,80,0,267,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5769,0,1,43,1,2,1,4,1981,2,28857,202,30,1,282,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI577,0,1,65,1,2,1,2,1959,1,39180,1639,50,0,399,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI5770,1,1,43,0,2,1,5,1981,2,36731,1054,30,0,577,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CLI5771,1,1,75,0,2,2,2,1949,1,21463,1248,30,1,382,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CLI5772,1,1,68,1,2,1,3,1956,1,48188,1639,30,1,242,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI5773,1,1,55,1,2,2,4,1969,1,99701,1013,80,0,492,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CLI5774,1,1,52,1,2,2,4,1972,1,108713,818,80,1,246,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5776,1,1,63,0,2,1,2,1961,1,28218,1658,30,0,237,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI5777,1,1,56,1,2,0,2,1968,1,92154,1717,50,0,383,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
CLI5778,0,0,45,1,2,0,1,1979,1,129933,1031,50,0,170,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI5779,1,1,50,1,2,2,4,1974,1,115955,1287,80,1,309,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CLI578,0,0,44,1,2,0,1,1980,1,120411,2043,50,0,576,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
CLI5780,1,1,44,0,2,1,5,1980,1,104924,1031,30,1,272,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI5781,0,1,30,0,0,2,5,1994,2,26257,1928,30,0,156,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5782,1,1,47,0,2,0,1,1977,1,68078,1267,30,1,319,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI5783,1,1,80,1,2,1,2,1944,0,97236,72,50,0,301,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
CLI5784,1,1,47,1,2,1,2,1977,1,24339,1404,30,0,463,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
CLI5785,0,1,90,1,2,0,1,1934,0,86231,915,50,0,89,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI5786,1,1,61,1,2,2,2,1963,1,73328,564,50,0,299,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI5787,1,1,45,0,2,1,2,1979,1,117509,87,120,1,181,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI5788,1,0,28,1,0,0,2,1996,2,22327,2168,30,0,403,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI579,1,1,51,1,2,1,5,1973,1,102558,1326,30,0,39,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI5790,0,1,41,0,1,0,2,1983,2,52130,1652,30,0,450,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
CLI5791,0,1,56,1,2,1,2,1968,1,129445,1737,50,0,193,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5792,1,1,76,0,2,0,1,1948,1,91780,915,120,0,320,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
CLI5793,0,1,98,1,2,1,4,1926,0,47935,1228,30,1,385,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CLI5794,1,0,32,1,1,0,6,1992,2,22288,824,30,0,429,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CLI5795,1,0,31,0,0,0,3,1993,2,30299,801,30,0,49,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI5796,1,1,44,1,2,1,3,1980,1,33887,778,30,1,173,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI5797,0,0,42,1,2,0,2,1982,2,67543,1997,50,0,189,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI5798,1,0,20,0,0,0,4,2004,3,23179,303,30,0,513,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CLI5799,1,1,89,1,2,2,2,1935,0,71110,1463,50,0,527,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
CLI58,1,0,28,1,0,0,4,1996,2,27496,2237,30,0,401,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CLI580,1,0,22,0,0,0,6,2002,3,12266,2996,30,0,259,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5800,1,1,50,1,2,1,4,1974,1,25062,915,30,0,350,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CLI5802,1,0,40,0,1,0,1,1984,2,35318,1675,30,0,143,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI5803,1,1,33,1,1,0,2,1991,2,29208,916,30,0,466,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CLI5804,0,0,36,1,1,0,3,1988,2,31609,202,30,1,262,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI5805,1,1,41,0,1,1,2,1983,2,129370,755,120,0,65,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI5806,1,1,39,0,1,0,3,1985,2,23951,1744,30,0,473,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
CLI5807,0,0,34,1,1,0,2,1990,2,29991,1077,30,0,496,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
CLI5808,0,1,58,0,2,1,4,1966,1,86213,603,30,0,386,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
CLI5809,1,0,40,1,1,0,1,1984,2,86967,1905,50,0,418,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
CLI581,0,1,92,0,2,2,2,1932,0,22751,1639,30,0,499,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
CLI5810,1,1,41,1,1,0,2,1983,2,71491,893,50,0,474,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI5811,1,1,88,1,2,0,1,1936,0,66295,622,50,1,267,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI5812,1,1,33,1,1,1,2,1991,2,20353,1698,30,0,382,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
CLI5813,0,1,43,0,2,1,3,1981,2,87597,1238,30,0,141,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
CLI5814,0,0,20,0,0,0,1,2004,3,22200,2513,30,0,63,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI5815,1,0,35,0,1,0,3,1989,2,25736,1376,30,0,46,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CLI5816,1,1,54,1,2,0,5,1970,1,118203,896,30,0,308,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CLI5817,1,1,74,1,2,2,4,1950,1,104993,1756,80,0,308,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CLI5818,1,0,52,0,2,0,1,1972,1,74847,896,30,0,345,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CLI5819,1,1,39,0,1,0,6,1985,2,19681,824,30,0,38,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CLI582,0,0,45,1,2,0,1,1979,1,112217,1399,50,0,474,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CLI5820,0,1,29,0,0,0,5,1995,2,21618,234,30,0,39,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI5821,0,0,47,1,2,0,1,1977,1,118885,1443,50,0,296,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI5822,0,0,33,0,1,0,1,1991,2,20776,1514,30,1,308,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CLI5823,1,0,32,1,1,0,2,1992,2,30922,893,30,0,78,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
CLI5825,0,1,74,0,2,2,3,1950,1,126432,935,200,1,132,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
CLI5826,1,0,45,1,2,0,2,1979,1,38171,686,50,0,566,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
CLI5827,1,0,44,1,2,0,2,1980,1,79622,939,50,1,108,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI5828,0,1,44,1,2,0,2,1980,1,34475,1974,30,1,212,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI5829,1,0,20,0,0,0,4,2004,3,18537,2237,30,0,178,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI583,1,1,56,0,2,1,3,1968,1,77602,642,30,0,412,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
CLI5830,1,0,32,0,1,0,5,1992,2,23726,1514,30,0,367,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CLI5831,0,1,56,0,2,1,5,1968,1,42971,1463,30,0,77,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
CLI5832,1,0,35,1,1,0,1,1989,2,23084,1008,30,1,111,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CLI5833,0,0,53,1,2,0,1,1971,1,32678,935,30,0,330,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
CLI5834,1,0,24,0,0,0,3,2000,3,20930,272,30,1,147,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
CLI5835,0,1,39,1,1,1,2,1985,2,30426,1054,30,0,174,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5836,0,0,56,1,2,0,1,1968,1,124906,837,50,0,158,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
CLI5837,0,1,51,0,2,0,1,1973,1,60671,935,30,0,288,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
CLI5838,0,0,30,1,0,0,5,1994,2,21156,1606,30,1,199,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5839,0,1,62,1,2,1,4,1962,1,40456,1697,30,0,138,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI584,1,1,63,1,2,1,5,1961,1,100628,622,30,1,135,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
CLI5840,1,1,55,1,2,1,4,1969,1,24861,759,30,0,270,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
CLI5841,1,1,65,1,2,0,3,1959,1,30958,1091,30,0,149,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CLI5843,1,0,35,1,1,0,1,1989,2,27121,1238,30,0,69,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
